"";"Hobbit";"Hobbit.txt.bak";"Jan_Pawel_II";"Jozef_Pilsudski";"Mikolaj_Kopernik";"Robert_Lewandowski";"Wladca_pierscien_Powrot_Krola";"Wladca_pierscieni_Druzyna_Pierscienia";"Wladca_pierscieni_Dwie_Wieze"
"komisja";0;0;0;0,00474776585338339;0;0;0;0;0
"komitet";0;0;0;0,00325001248343831;0;0,00111221168705398;0;0;0
"komnata";0;0,0030412403664223;0;0;0;0;0;0;0,000991285975990092
"komora";0,00149243173325909;0;0;0;0;0;0;0;0
"komornictwo";0;0;0;0;0,00162727156131536;0;0;0;0
"kompan";0;0,0111069551557194;0;0;0;0;0;0;0
"kompania";0,000746215866629546;0;0;0;0;0;0,00176794478608049;0,000816990979753173;0
"kompozycja";0;0;0;0;0,00162727156131536;0;0;0;0
"komunia";0;0;0,00150661834669311;0;0;0;0;0;0
"komunizm";0;0;0,00150661834669311;0;0;0;0;0;0
"koncepcja";0;0;0,00150661834669311;0,000791294308897232;0,000813635780657678;0;0;0;0
"konferencję";0;0;0,00150661834669311;0;0;0;0;0;0
"konferencji";0;0;0,000753309173346557;0,00316517723558893;0;0,000812384674895518;0;0;0
"konflikt";0;0;0;0;0,00162727156131536;0;0;0;0
"kongregacja";0;0;0,00301323669338623;0;0;0;0;0;0
"kongres";0;0;0;0,00316517723558893;0;0;0;0;0
"kongresowy";0;0;0;0,00158258861779446;0;0;0;0;0
"koniec";0;0;0;0;0;0;0;0;0
"konieczność";0;0;0;0,00158258861779446;0;0;0;0;0
"konieczny";0;0;0;0;0;0;0,00176794478608049;0;0
"konietzki";0;0;0;0;0;0,00162476934979104;0;0;0
"königa";0;0;0,00150661834669311;0;0;0;0;0;0
"koniuch";0;0;0;0;0;0;0;0;0,00144811557854834
"konklawe";0;0;0,00150661834669311;0;0;0;0;0;0
"konkubinat";0;0;0;0;0,00162727156131536;0;0;0;0
"konkurs";0;0;0;0;0;0,00324953869958207;0;0;0
"konsekracja";0;0;0,00150661834669311;0;0;0;0;0;0
"konsekrować";0;0;0,00150661834669311;0;0;0;0;0;0
"konsekwentny";0;0;0;0;0,00162727156131536;0;0;0;0
"konserwatywny";0;0;0,00150661834669311;0;0;0;0;0;0
"konspiracyjny";0;0;0;0,00949553170676679;0;0;0;0;0
"konstancja";0;0;0;0,00158258861779446;0;0;0;0;0
"konstantynopola";0;0;0,00150661834669311;0;0;0;0;0;0
"konstruktor";0;0;0;0;0,00162727156131536;0;0;0;0
"konstytuanta";0;0;0;0,00158258861779446;0;0;0;0;0
"konsumpcjonizm";0;0;0,00150661834669311;0;0;0;0;0;0
"konsystorz";0;0;0,00150661834669311;0;0;0;0;0;0
"kontakt";0;0;0,00103133317559045;0,00541668747239718;0;0;0;0;0
"konto";0;0;0;0;0;0,00487430804937311;0;0;0
"kontrakt";0;0;0;0;0;0,00649907739916415;0;0;0
"kontuzja";0;0;0;0;0;0,00324953869958207;0;0;0
"kontynuować";0;0;0,00309399952677136;0;0,00222784907745617;0;0;0;0
"kontynuując";0;0;0;0;0,00162727156131536;0;0;0;0
"koń";0;0;0;0;0;0;0;0;0,00289623115709668
"końcówka";0;0;0;0;0;0,00162476934979104;0;0;0
"kończyć";0,00149243173325909;0;0;0;0;0;0;0;0
"koordynować";0;0;0;0,00158258861779446;0;0;0;0;0
"kopal";0;0;0;0;0;0;0,00176794478608049;0;0
"kopernik";0;0;0;0;0,0520726899620914;0;0;0;0
"kopernika";0;0;0;0;0,0309181596649918;0;0;0;0
"kopernikagreshama";0;0;0;0;0,00162727156131536;0;0;0;0
"kopernikami";0;0;0;0;0,00162727156131536;0;0;0;0
"kopernikana";0;0;0;0;0,00162727156131536;0;0;0;0
"kopernikanizmem";0;0;0;0;0,00162727156131536;0;0;0;0
"kopernikański";0;0;0;0;0,00650908624526142;0;0;0;0
"koperniki";0;0;0;0;0,00162727156131536;0;0;0;0
"kopernikiem";0;0;0;0;0,00162727156131536;0;0;0;0
"kopernikolog";0;0;0;0;0,00325454312263071;0;0;0;0
"kopernikologia";0;0;0;0;0,00162727156131536;0;0;0;0
"kopernikowi";0;0;0;0;0,00162727156131536;0;0;0;0
"kopernikowie";0;0;0;0;0,00325454312263071;0;0;0;0
"koperników";0;0;0;0;0,00162727156131536;0;0;0;0
"koperniku";0;0;0;0;0,00162727156131536;0;0;0;0
"kopernikus";0;0;0;0;0,00162727156131536;0;0;0;0
"kopia";0;0;0;0;0;0;0;0,0114378737165444;0
"koplewskich";0;0;0;0,00158258861779446;0;0;0;0;0
"korcić";0;0;0;0;0;0;0;0,00163398195950635;0
"korespondencja";0;0;0;0;0,00162727156131536;0;0;0;0
"korespondent";0;0;0;0,00158258861779446;0;0;0;0;0
"korona";0;0,00111069551557194;0;0;0;0,00406192337447759;0;0;0,000724057789274169
"koronacja";0;0;0;0;0,00162727156131536;0;0;0;0
"korporacja";0;0;0;0;0,00162727156131536;0;0;0;0
"korpus";0;0;0;0,00158258861779446;0;0;0;0;0
"korwin";0;0;0;0;0,00162727156131536;0;0;0;0
"korytarz";0;0;0;0;0;0;0;0,00653592783802539;0
"koryto";0;0;0;0;0;0;0;0;0,00144811557854834
"korzenić";0;0;0;0;0;0;0;0,00163398195950635;0
"korzeń";0;0;0;0;0;0;0;0;0,00144811557854834
"korzystać";0;0;0;0;0;0;0;0,00163398195950635;0
"korzystając";0;0;0;0,00158258861779446;0;0;0;0;0
"kosmologicznofilozoficzny";0;0;0;0;0,00162727156131536;0;0;0;0
"kosmos";0;0;0;0;0,00162727156131536;0;0;0;0
"kosztować";0,0020432438808308;0;0;0,00108333749447944;0;0;0;0;0
"koszulka";0;0;0;0;0;0,00162476934979104;0;0;0
"kości";0;0;0;0;0;0,00487430804937311;0;0;0
"kościelne";0;0;0,00150661834669311;0;0;0;0;0;0
"kościół";0;0;0,00979301925350524;0,0023738829266917;0,000813635780657678;0;0;0;0
"kość";0,00149243173325909;0;0;0;0;0;0;0;0
"kowalski";0;0;0,00150661834669311;0;0;0;0;0;0
"kozica";0;0;0;0;0;0;0;0;0,00144811557854834
"kozik";0;0,00222139103114388;0;0;0;0;0;0;0
"kółko";0;0;0,0020626663511809;0,00108333749447944;0;0;0;0;0
"kpt";0;0;0;0,00316517723558893;0;0;0;0;0
"kracząc";0,00149243173325909;0;0;0;0;0;0;0;0
"kradnąc";0;0;0;0;0;0;0,00176794478608049;0;0
"kradzież";0;0;0;0;0;0;0,00176794478608049;0;0
"kraik";0;0;0;0;0;0;0,00176794478608049;0;0
"kraina";0,0010216219404154;0;0;0;0;0;0;0,00335555412594172;0
"kraj";0;0;0;0;0;0;0;0;0
"krajobraz";0;0,00444278206228775;0;0;0;0;0;0;0
"krajowy";0;0;0,000753309173346557;0;0;0,000812384674895518;0;0,000816990979753173;0
"krajoznawczy";0;0;0,00150661834669311;0;0;0;0;0;0
"krakowa";0;0;0,0020626663511809;0;0,00111392453872809;0;0;0;0
"krakowie";0;0;0,00753309173346557;0,00316517723558893;0,00162727156131536;0;0;0;0
"krakowski";0;0;0,0134073312826759;0;0,00668354723236852;0;0;0;0
"kraków";0;0;0;0;0,00111392453872809;0,00111221168705398;0;0;0
"kraniec";0;0;0;0;0;0;0,00176794478608049;0;0
"krasnal";0,0020432438808308;0,0060824807328446;0;0;0;0;0;0;0
"krasnolud";0,0115670550990059;0,0196763840466822;0;0;0;0;0;0,0024122164978192;0,00267228186715923
"krasnoludowy";0;0,00152062018321115;0;0;0;0;0;0;0,000991285975990092
"krasnoludydori";0;0,00222139103114388;0;0;0;0;0;0;0
"krasnoludzkiej";0,00149243173325909;0;0;0;0;0;0;0;0
"krawędź";0;0;0;0;0;0;0;0;0,00289623115709668
"krąg";0;0;0;0;0;0;0,00242044060395127;0;0,000991285975990092
"krąŝyły";0,00149243173325909;0;0;0;0;0;0;0;0
"krążyć";0;0;0;0;0;0;0;0,00163398195950635;0
"kres";0,00149243173325909;0;0;0;0;0;0;0;0
"krew";0,0020432438808308;0;0;0,00108333749447944;0;0;0;0;0
"krewniak";0,0020432438808308;0;0;0;0;0;0;0,00111851804198057;0
"kręcić";0;0;0;0;0;0;0,00353588957216097;0;0
"kręg";0;0;0;0,00158258861779446;0;0;0;0;0
"kręgiem";0;0;0;0;0;0;0,00176794478608049;0;0
"kręty";0;0;0;0;0;0;0;0;0,00144811557854834
"krnąbrność";0;0;0;0;0;0;0,00176794478608049;0;0
"krok";0;0;0,00103133317559045;0;0;0;0,00121022030197563;0;0
"kroki";0;0;0;0;0;0;0,00176794478608049;0;0
"kronika";0;0;0;0;0;0;0;0,00490194587851904;0
"kronikarz";0;0;0;0;0;0;0;0,00163398195950635;0
"krosno";0;0;0;0;0,00162727156131536;0;0;0;0
"król";0,00519018822279395;0;0;0;0,00348253349714559;0,00478112043675267;0;0,00393400626752296;0,00697302161625816
"królestwa";0;0;0;0,00216667498895887;0;0;0;0,00223703608396115;0
"królestwo";0;0;0;0,00316517723558893;0;0;0;0;0
"królewca";0;0;0;0;0,00162727156131536;0;0;0;0
"królewski";0;0;0;0;0,00244090734197303;0;0;0,000816990979753173;0,000724057789274169
"królowa";0;0;0,00150661834669311;0;0;0;0;0;0
"krótki";0;0,00122977400291764;0,000278024002243896;0,000876129556746614;0,000300288758070409;0,00029982701215846;0;0;0,000267228186715923
"kruczy";0,00149243173325909;0;0;0;0;0;0;0;0
"kruk";0,0149243173325909;0;0;0;0;0;0;0;0
"krukać";0,00298486346651818;0;0;0;0;0;0;0;0
"krwawy";0;0;0;0,00158258861779446;0;0;0;0;0
"kryć";0;0;0;0;0;0;0;0;0,00289623115709668
"kryjówka";0,0010216219404154;0;0;0;0;0;0;0,00111851804198057;0
"krypta";0;0;0,00150661834669311;0;0;0;0;0;0
"kryterium";0;0;0;0;0,00162727156131536;0;0;0;0
"krytykować";0;0;0,00150661834669311;0;0;0;0;0;0
"kryzys";0;0;0;0,00158258861779446;0;0;0;0;0
"krzak";0;0,00222139103114388;0;0;0;0;0;0;0
"krzepki";0;0;0;0;0;0;0,00176794478608049;0;0
"krzyczeć";0,0010216219404154;0,00152062018321115;0;0;0;0;0;0;0
"krzyk";0;0,00111069551557194;0;0;0;0;0;0,000816990979753173;0,00144811557854834
"krzyknąć";0,00110162429514342;0;0;0;0;0;0,00260998327148313;0,0006030541244548;0,00320673824059108
"krzykneli";0;0;0;0;0;0;0,00176794478608049;0;0
"krzysztofa";0;0;0;0;0,00111392453872809;0,00333663506116194;0;0;0
"krzywda";0;0;0;0;0,00162727156131536;0;0;0;0
"krzywickiego";0;0;0;0;0;0,00162476934979104;0;0;0
"krzyż";0;0;0,00333628802692675;0;0,00120115503228164;0,000599654024316921;0;0,0006030541244548;0
"krzyżacki";0;0;0;0;0,00325454312263071;0;0;0;0
"krzyżak";0;0;0;0;0,00325454312263071;0;0;0;0
"ksiądz";0;0;0,00225992752003967;0,000791294308897232;0,000813635780657678;0;0;0;0
"książekf";0;0;0;0,00158258861779446;0;0;0;0;0
"książka";0;0;0,00225992752003967;0;0,00162727156131536;0;0;0,00408495489876587;0
"książkowy";0;0;0,00301323669338623;0;0;0;0;0;0
"księcia";0;0;0;0;0,00162727156131536;0;0;0;0
"księdze";0;0;0;0;0;0,00222442337410796;0;0,00223703608396115;0
"księga";0;0;0;0;0;0;0;0,00816990979753173;0
"księgozbiór";0;0;0;0;0,00488181468394607;0;0;0;0
"księstw";0;0;0;0;0,00162727156131536;0;0;0;0
"księŝyca";0,00149243173325909;0;0;0;0;0;0;0;0
"księży";0;0;0,00150661834669311;0;0;0;0;0;0
"księżyc";0;0;0;0;0,00111392453872809;0;0;0;0,00396514390396037
"kształt";0;0;0;0,00158258861779446;0;0;0;0;0
"kształtując";0;0;0,00150661834669311;0;0;0;0;0;0
"ktokolwiek";0,00149243173325909;0;0;0;0;0;0;0;0
"ktoś";0;0,00222139103114388;0;0;0;0;0,00265191717912073;0;0,00144811557854834
"któreś";0;0;0;0;0;0;0;0,00163398195950635;0
"który";0,000275406073785855;0,000819849335278425;0;0,000292043185582205;0,000600577516140818;0,000599654024316921;0,000326247908935391;0;0
"któryś";0;0;0;0;0;0;0,00353588957216097;0;0
"kubrak";0;0;0;0;0;0;0,00176794478608049;0;0
"kuc";0;0,00152062018321115;0;0;0;0;0,00121022030197563;0;0
"kucać";0;0,00152062018321115;0;0;0;0;0,00121022030197563;0;0
"kuchnia";0;0;0;0;0;0;0,00353588957216097;0;0
"kucyk";0,00223864759988864;0;0;0;0;0;0,000883972393040243;0,000816990979753173;0
"kuczmierczyk";0;0;0,00150661834669311;0;0;0;0;0;0
"kula";0;0;0,00150661834669311;0;0;0;0;0;0
"kulszowy";0;0;0;0;0;0,00162476934979104;0;0;0
"kultura";0;0;0,00103133317559045;0,00108333749447944;0;0;0;0;0
"künga";0;0;0,00150661834669311;0;0;0;0;0;0
"kunheima";0;0;0;0;0,00162727156131536;0;0;0;0
"kunschaftsdienst";0;0;0;0,00158258861779446;0;0;0;0;0
"kupa";0;0;0;0;0;0;0,00176794478608049;0;0
"kupfer";0;0;0;0;0,00162727156131536;0;0;0;0
"kupić";0;0;0;0;0;0;0,00176794478608049;0;0
"kupiec";0;0;0;0;0,00325454312263071;0;0;0;0
"kurczowy";0;0,00222139103114388;0;0;0;0;0;0;0
"kurs";0;0;0;0,00158258861779446;0;0;0;0;0
"kuzyn";0,00149243173325909;0;0;0;0;0;0;0;0
"kwatera";0;0,00222139103114388;0;0;0;0;0;0;0
"kwestia";0;0;0,0020626663511809;0,00108333749447944;0;0;0;0;0
"kwestionować";0;0;0;0;0,00162727156131536;0;0;0;0
"kwiat";0,0010216219404154;0;0;0;0;0;0;0,00111851804198057;0
"kwidzyna";0;0;0;0;0,00162727156131536;0;0;0;0
"kwiecień";0;0;0,00278024002243896;0,00292043185582205;0,00180173254842245;0,00239861609726768;0;0;0
"kwietniowy";0;0;0;0;0;0;0;0,00163398195950635;0
"kwota";0;0;0;0;0;0,00324953869958207;0;0;0
"lada";0;0;0;0;0;0;0,00121022030197563;0;0,000991285975990092
"lanca";0,00149243173325909;0;0;0;0;0;0;0;0
"lanciano";0;0;0;0;0,00162727156131536;0;0;0;0
"landego";0;0;0;0,00316517723558893;0;0;0;0;0
"langerakiem";0;0;0;0;0;0,00162476934979104;0;0;0
"lanie";0;0;0;0;0;0;0,00176794478608049;0;0
"las";0;0;0;0;0;0;0,00121022030197563;0;0,00297385792797028
"laski";0;0,00222139103114388;0;0;0;0;0;0;0
"lasowi";0;0;0;0;0;0;0;0;0,00144811557854834
"lasu";0;0,00152062018321115;0;0;0;0;0;0;0,000991285975990092
"lata";0,00055081214757171;0;0,000834072006731687;0;0,000900866274211226;0,000599654024316921;0;0,0003015270622274;0,000267228186715923
"latach";0;0;0,00222419201795116;0,00175225911349323;0,00300288758070409;0;0;0,0012061082489096;0
"latać";0,00149243173325909;0;0;0;0;0;0;0;0
"lateribus";0;0;0;0;0,00162727156131536;0;0;0;0
"lato";0;0;0;0;0,00111392453872809;0,00222442337410796;0;0;0
"laty";0;0,00222139103114388;0;0;0;0;0;0;0
"latynista";0;0;0;0;0,00162727156131536;0;0;0;0
"laude";0;0;0,00150661834669311;0;0;0;0;0;0
"laureat";0;0;0;0;0;0,00324953869958207;0;0;0
"lazurowy";0;0;0;0;0,00162727156131536;0;0;0;0
"lech";0;0;0;0;0;0,00324953869958207;0;0;0
"lecha";0;0;0;0;0;0,00649907739916415;0;0;0
"lechem";0;0;0;0;0;0,00324953869958207;0;0;0
"lecieć";0,00149243173325909;0;0;0;0;0;0;0;0
"leczenie";0;0;0;0;0,00162727156131536;0;0;0;0
"ledwie";0,00110162429514342;0,000819849335278425;0;0;0;0;0,000652495817870782;0;0,000534456373431847
"ledwo";0;0,00222139103114388;0;0;0;0;0;0;0
"legalny";0;0;0;0,00158258861779446;0;0;0;0;0
"legenda";0,000746215866629546;0;0;0;0,000813635780657678;0;0;0,00326796391901269;0
"legia";0;0;0;0;0;0,00974861609874622;0;0;0
"legion";0;0;0;0,00474776585338339;0;0;0;0;0
"legolas";0;0;0;0;0;0;0;0;0,013033040206935
"legolasa";0;0;0;0;0;0;0;0;0,00289623115709668
"legolasie";0;0;0;0;0;0;0;0;0,00144811557854834
"legowisko";0,00149243173325909;0;0;0;0;0;0;0;0
"lekarski";0;0;0;0;0,00162727156131536;0;0;0;0
"lekarz";0;0;0,000753309173346557;0,000791294308897232;0,00162727156131536;0;0;0;0
"lekcja";0;0;0;0;0;0,00162476934979104;0;0;0
"lekki";0;0;0;0;0;0,00162476934979104;0;0;0
"lekkoatletka";0;0;0;0;0;0,00162476934979104;0;0;0
"lektura";0;0;0;0;0,00162727156131536;0;0;0;0
"lenina";0;0;0;0,00158258861779446;0;0;0;0;0
"leonard";0;0;0;0;0,00162727156131536;0;0;0;0
"leonarda";0;0;0,00150661834669311;0;0;0;0;0;0
"leonardę";0;0;0;0,00158258861779446;0;0;0;0;0
"leonico";0;0;0;0;0,00162727156131536;0;0;0;0
"lepiej";0;0;0;0;0;0;0,00121022030197563;0;0,00198257195198018
"lepsze";0,0010216219404154;0;0;0;0;0;0;0,00111851804198057;0
"lepszy";0;0,00152062018321115;0;0;0;0;0;0;0,000991285975990092
"lessera";0;0;0;0;0,00162727156131536;0;0;0;0
"lesznie";0;0;0;0;0;0,00324953869958207;0;0;0
"leszno";0;0;0;0;0;0,00162476934979104;0;0;0
"leśny";0,0010216219404154;0;0;0;0;0;0,00121022030197563;0;0
"letni";0;0;0,00103133317559045;0;0;0,00111221168705398;0;0;0
"leverkusen";0;0;0;0;0;0,00324953869958207;0;0;0
"lew";0;0;0;0,00108333749447944;0,00222784907745617;0;0;0;0
"lewandowską";0;0;0;0,00158258861779446;0;0;0;0;0
"lewandowski";0;0;0;0;0;0,0243715402468655;0;0;0
"lewandowskich";0;0;0;0;0;0,00162476934979104;0;0;0
"lewandowskiego";0;0;0;0;0;0,00487430804937311;0;0;0
"lewy";0;0;0;0,00108333749447944;0;0;0;0;0,000991285975990092
"leża";0;0;0;0;0;0;0;0,00163398195950635;0
"leżący";0;0;0;0;0;0;0;0,00326796391901269;0
"leżeć";0;0;0;0;0;0;0;0;0,00144811557854834
"lękać";0,000746215866629546;0;0,000753309173346557;0;0;0;0;0,000816990979753173;0
"licencjacki";0;0;0;0;0;0,00162476934979104;0;0;0
"licencjat";0;0;0;0;0,00162727156131536;0;0;0;0
"liceum";0;0;0;0;0;0,00324953869958207;0;0;0
"liczba";0;0;0;0,000791294308897232;0;0,00243715402468655;0;0;0,000724057789274169
"liczenie";0;0;0;0,00158258861779446;0;0;0;0;0
"liczniej";0,00149243173325909;0;0;0;0;0;0;0;0
"liczniejszy";0;0;0;0;0;0;0;0,00163398195950635;0
"liczny";0;0;0;0,000791294308897232;0,000813635780657678;0;0;0,00408495489876587;0
"liczyć";0,000746215866629546;0;0;0,000791294308897232;0;0;0;0,00163398195950635;0
"lider";0;0;0;0,00158258861779446;0;0;0;0;0
"lidzbark";0;0;0;0;0,00325454312263071;0;0;0;0
"lidzbarka";0;0;0;0;0,00162727156131536;0;0;0;0
"lidzbarku";0;0;0;0;0,00325454312263071;0;0;0;0
"liebknecht";0;0;0;0,00158258861779446;0;0;0;0;0
"lig";0;0;0;0;0;0,00162476934979104;0;0;0
"liga";0;0;0;0;0;0,0422440030945669;0;0;0
"ligowy";0;0;0;0;0;0,0211220015472835;0;0;0
"limanowy";0;0;0;0,00158258861779446;0;0;0;0;0
"lina";0,00223864759988864;0;0;0;0,000813635780657678;0;0;0;0,000724057789274169
"linia";0;0;0;0;0,00162727156131536;0;0;0;0
"lipiec";0;0;0,00301323669338623;0,0023738829266917;0;0,00487430804937311;0;0;0
"lipnika";0;0;0,00150661834669311;0;0;0;0;0;0
"list";0;0,000819849335278425;0,00111209600897558;0,00058408637116441;0,00180173254842245;0;0;0;0
"lista";0;0;0,000753309173346557;0;0,000813635780657678;0,000812384674895518;0;0;0
"listek";0;0;0;0;0;0;0;0;0,00144811557854834
"listonosz";0;0;0;0;0;0;0;0,00163398195950635;0
"listopad";0;0;0,00333628802692675;0,00233634548465764;0,00240231006456327;0,000599654024316921;0;0;0
"listowny";0;0;0;0;0,00325454312263071;0;0;0;0
"liść";0;0;0,000556048004487791;0;0;0,000599654024316921;0,00130499163574156;0,0018091623733644;0
"literacki";0;0;0,00301323669338623;0;0;0;0;0;0
"literatura";0;0;0;0,00158258861779446;0;0;0;0;0
"litewski";0;0;0;0,00474776585338339;0;0;0;0;0
"litość";0,0010216219404154;0;0;0;0;0;0;0,00111851804198057;0
"litwę";0;0;0;0,00158258861779446;0;0;0;0;0
"litwie";0;0;0;0,00158258861779446;0;0;0;0;0
"litwy";0;0;0;0,00108333749447944;0,00111392453872809;0;0;0;0
"lobelia";0;0;0;0;0;0;0,00530383435824146;0;0
"locationes";0;0;0;0;0,00162727156131536;0;0;0;0
"loch";0;0,00111069551557194;0;0;0;0;0,00353588957216097;0,00245097293925952;0
"locha";0;0;0;0;0;0;0,00176794478608049;0;0
"lodowaty";0;0;0;0;0;0;0;0,00163398195950635;0
"loitz";0;0;0;0;0,00162727156131536;0;0;0;0
"lokalizacja";0;0;0;0;0,00162727156131536;0;0;0;0
"lokum";0;0;0;0;0,00162727156131536;0;0;0;0
"lolek";0;0;0,00150661834669311;0;0;0;0;0;0
"londyn";0;0;0;0,00316517723558893;0;0;0;0;0
"londynie";0;0;0;0,00474776585338339;0;0;0;0;0
"longbottom";0;0;0;0;0;0;0,00121022030197563;0,00335555412594172;0
"los";0;0;0;0;0;0;0,00176794478608049;0;0
"lotha";0;0;0;0;0;0;0,00176794478608049;0;0
"lothem";0;0;0;0;0;0;0,00176794478608049;0;0
"lotho";0;0;0;0;0;0;0,00176794478608049;0;0
"lśnić";0;0;0;0;0;0;0;0;0,00289623115709668
"lubański";0;0;0;0;0;0,00162476934979104;0;0;0
"lubelski";0;0;0,00301323669338623;0;0;0;0;0;0
"lubiane";0;0;0;0;0;0;0;0,00163398195950635;0
"lubić";0,0020432438808308;0;0;0;0;0;0,00121022030197563;0;0
"lud";0,00110162429514342;0;0;0;0;0;0,000652495817870782;0,0006030541244548;0,000534456373431847
"ludność";0;0;0;0;0;0;0;0,00163398195950635;0
"ludwik";0;0;0,000753309173346557;0,000791294308897232;0,000813635780657678;0;0;0;0
"ludzi";0,0055081214757171;0,000819849335278425;0;0;0;0;0,00391497490722469;0;0,00213782549372739
"ludzie";0;0;0;0;0;0;0,00441986196520122;0,00163398195950635;0,00144811557854834
"ludziom";0,0010216219404154;0;0;0;0;0;0,00121022030197563;0;0
"ludzki";0,000746215866629546;0;0,000753309173346557;0;0;0;0;0;0,000724057789274169
"ludźmi";0,00447729519977728;0;0;0;0;0;0;0;0
"luksemburg";0;0;0;0,00158258861779446;0;0;0;0;0
"luteranizm";0;0;0;0,00158258861779446;0;0;0;0;0
"luty";0;0;0,00166814401346337;0,00292043185582205;0,00120115503228164;0,000599654024316921;0;0;0
"luzjańskiego";0;0;0;0;0,00650908624526142;0;0;0;0
"luźny";0;0;0;0;0,00111392453872809;0;0;0,00111851804198057;0
"lviii";0;0;0;0;0;0,00162476934979104;0;0;0
"lwowie";0;0;0;0,00474776585338339;0;0;0;0;0
"lwowski";0;0;0,00150661834669311;0;0;0;0;0;0
"lxii";0;0;0;0;0;0,00162476934979104;0;0;0
"łac";0;0;0,0020626663511809;0;0,00111392453872809;0;0;0;0
"łacina";0;0;0;0;0,00325454312263071;0;0;0;0
"łacinąf";0;0;0;0;0,00162727156131536;0;0;0;0
"łaciński";0;0;0,0020626663511809;0;0,00334177361618426;0;0;0;0
"ład";0;0;0;0;0;0;0;0,00163398195950635;0
"ładny";0;0;0;0;0;0;0,00176794478608049;0;0
"łajdak";0;0;0;0;0;0;0,00353588957216097;0;0
"łan";0;0;0;0;0,00162727156131536;0;0;0;0
"łańcuszek";0;0;0;0;0;0;0;0,00163398195950635;0
"łapa";0;0;0;0;0;0;0;0;0,00144811557854834
"łapczywy";0;0;0;0;0;0;0;0,00163398195950635;0
"łaska";0;0;0;0;0;0;0;0,00163398195950635;0
"łatwiej";0,00149243173325909;0;0;0;0;0;0;0;0
"łatwy";0;0;0;0;0;0;0,00353588957216097;0;0
"ławica";0;0;0;0;0;0;0;0;0,00144811557854834
"ławka";0;0;0;0;0;0,00162476934979104;0;0;0
"łącznia";0;0;0;0;0;0,00974861609874622;0;0;0
"łączność";0;0;0;0,00316517723558893;0;0;0;0;0
"łączyć";0;0;0;0;0,00111392453872809;0;0;0,00111851804198057;0
"łeb";0;0;0;0;0;0;0;0;0,00144811557854834
"łebek";0,00149243173325909;0;0;0;0;0;0;0;0
"łomży";0;0;0;0,00158258861779446;0;0;0;0;0
"łono";0;0;0,00103133317559045;0,00108333749447944;0;0;0;0;0
"łoskot";0;0;0;0;0;0;0,00176794478608049;0;0
"łoŝysko";0,00149243173325909;0;0;0;0;0;0;0;0
"łotrostwo";0;0;0;0;0;0;0,00176794478608049;0;0
"łowy";0;0;0;0;0;0;0;0,00163398195950635;0
"łódeczka";0;0;0;0;0;0;0;0,00163398195950635;0
"łódka";0;0,00222139103114388;0;0;0;0;0;0;0
"łódź";0;0;0;0,00633035447117786;0;0;0;0;0
"łóŝko";0,00149243173325909;0;0;0;0;0;0;0;0
"łucznik";0;0;0;0;0;0;0,00121022030197563;0;0,000991285975990092
"łuk";0,00149243173325909;0;0;0;0;0;0,00176794478608049;0;0,00144811557854834
"łukasz";0;0;0;0;0,00162727156131536;0;0;0;0
"łukasza";0;0;0;0;0,00650908624526142;0;0;0;0
"łukaszem";0;0;0;0;0;0,00162476934979104;0;0;0
"łukaszowi";0;0;0;0;0,00162727156131536;0;0;0;0
"łupa";0,00149243173325909;0;0;0;0;0;0;0;0
"łyk";0,00149243173325909;0;0;0;0;0;0;0;0
"łysina";0,00149243173325909;0;0;0;0;0;0;0;0
"machina";0;0;0;0;0;0;0,00176794478608049;0;0
"macie";0;0;0;0;0;0;0,00176794478608049;0;0
"maciej";0;0;0;0;0,00162727156131536;0;0;0;0
"macierzyństwo";0;0;0,00150661834669311;0;0;0;0;0;0
"macierzysty";0;0;0;0;0;0,00162476934979104;0;0;0
"mackiewicz";0;0;0,00150661834669311;0;0;0;0;0;0
"mackiewiczem";0;0;0,00150661834669311;0;0;0;0;0;0
"madryt";0;0;0;0;0;0,00487430804937311;0;0;0
"magazyn";0;0;0;0;0;0,00324953869958207;0;0;0
"magiczny";0;0;0;0;0;0;0;0,00163398195950635;0
"magisterium";0;0;0;0;0,00162727156131536;0;0;0;0
"magisterski";0;0;0,00150661834669311;0;0;0;0;0;0
"magistra";0;0;0;0;0;0,00162476934979104;0;0;0
"magistrum";0;0;0;0;0,00162727156131536;0;0;0;0
"mainz";0;0;0;0;0;0,00324953869958207;0;0;0
"maj";0;0;0;0,00108333749447944;0;0,00111221168705398;0;0;0
"maja";0;0;0,00389233603141454;0,00292043185582205;0,00120115503228164;0,00479723219453537;0;0;0
"majab";0;0;0;0;0,00162727156131536;0;0;0;0
"mając";0,000399245247907227;0,000594251511250841;0,000403040354826497;0;0;0,000434647312432061;0,00047294863723087;0;0
"mające";0;0;0;0,00158258861779446;0;0;0;0;0
"mającego";0;0;0,00150661834669311;0;0;0;0;0;0
"mającej";0;0;0;0;0;0,00162476934979104;0;0;0
"majątek";0;0;0;0,00433334997791775;0;0;0,00121022030197563;0;0
"majestat";0;0;0;0;0;0;0;0;0,00144811557854834
"majowy";0;0;0;0,00158258861779446;0;0;0;0;0
"maksa";0;0;0,00150661834669311;0;0;0;0;0;0
"malarz";0;0;0;0;0,00162727156131536;0;0;0;0
"mała";0,0010216219404154;0,00456186054963345;0;0;0;0;0;0;0
"małe";0;0,00222139103114388;0;0;0;0;0;0;0
